,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000004700,0.04454000739639685,4.600523084263601,0.3608385836424746,0.7184771957729759,0.7477073176624486,-7.792997589710532
ENSG00000004766,-0.21008168239782776,4.981576028222619,-2.9206248399657757,0.003761560881142624,0.005426851856838663,-3.674722535924916
ENSG00000004776,-4.230126233671693,1.459665887587724,-14.529794992666417,1.7426839928768562e-36,3.7672194199773797e-35,72.16527654649006
ENSG00000004777,0.8658781484563054,3.2458607062457543,6.118075118484568,2.9899231945781613e-09,7.336120432412681e-09,10.019953346940076
ENSG00000004779,0.8198417367481747,5.581320813847576,10.579655549614873,2.1058041067275845e-22,1.4068035366809253e-21,39.64131756855632
ENSG00000004799,-4.558809785646808,5.71051690068419,-18.229768845590844,2.5558408473129436e-50,1.966735308802664e-48,103.72600571764889
ENSG00000004838,-0.4715783500562095,1.5212211167632375,-1.9213314139907725,0.05564907048250195,0.0699221857917151,-5.479060595901591
ENSG00000004846,-4.936637661047989,-1.229158800549598,-17.1578763071166,2.6423098162543584e-46,1.3917901761729646e-44,94.31866594227226
ENSG00000004848,-0.16800891371149218,-2.698174430701199,-0.4482771351689202,0.654280730417603,0.6867468637709099,-6.679559187086012
ENSG00000004864,0.8906728081638997,4.845073370010056,11.407111088283965,3.1264859780054707e-25,2.6122502816230697e-24,46.150063596691275
ENSG00000004866,0.1484848609405791,4.560014783616796,2.3201440881566118,0.02101203608081636,0.027875421261098623,-5.171651476622964
ENSG00000004897,-0.06418271345612858,6.127305508743667,-0.8714214625550193,0.3842293293783926,0.4229033039052659,-7.577906062509347
ENSG00000004948,-2.663169802208445,-1.5283196672694772,-12.036372342099522,1.9541568836014402e-27,1.9869918198185605e-26,51.576952016718394
ENSG00000004961,0.6335147396249132,4.517787906505693,9.547954982267346,5.189951912607339e-19,2.6392959155247382e-18,31.967940128463137
ENSG00000004975,0.13574129152117465,5.000586077121113,2.0274231767875217,0.04351370363481278,0.05541529280578657,-5.853680352884318
ENSG00000005001,1.5327749553104735,2.88515078643131,6.708658342998713,9.959983439596626e-11,2.739251806692415e-10,13.418141743963522
ENSG00000005007,0.4313831730593103,7.081395418982976,6.84222252078612,4.473699161881522e-11,1.263841979574295e-10,13.81810047231926
ENSG00000005020,-1.155684858055162,5.166879141355492,-10.374878519631059,1.0232004087838515e-21,6.452891886627062e-21,38.0806265430732
ENSG00000005022,0.9838840161059217,7.676764485075157,12.099115314299127,1.1721326504394142e-27,1.2102544688330538e-26,51.65056062268688
ENSG00000005059,0.8290145205863371,4.268578587793265,8.315974253730493,3.3404554797665815e-15,1.280507933910523e-14,23.333702468328152
ENSG00000005073,0.9568344169911406,-1.2061129941054183,3.5083350786247314,0.0005208680431943364,0.0008186007345512605,-1.0288732583750413
ENSG00000005075,0.9970561581599107,4.752297120957774,9.56785142896292,4.480837173551543e-19,2.292121186550654e-18,32.107362627096656
ENSG00000005100,0.1830988975569312,4.840848626226423,2.569797755788833,0.01066451068976077,0.014625279456386992,-4.611862196187988
ENSG00000005102,-3.4979239918772347,2.40399165328393,-16.19689539238235,1.0646712004399097e-42,3.963618309519493e-41,86.35370500996015
ENSG00000005108,-1.8320551679284518,2.411056813277914,-11.55009690102592,9.95672123771324e-26,8.647502574268456e-25,47.53576383606229
ENSG00000005156,0.7110714291265854,5.304631697516498,8.227240934174082,6.1156392043543665e-15,2.296311997634986e-14,22.6383099804275
ENSG00000005175,0.1195856227479064,5.079499128657212,1.9219058633017347,0.05557610943978856,0.06983968619194478,-6.050421964534729
ENSG00000005187,-0.8806953451768389,2.0390043557511772,-5.051486089782138,7.677246702714729e-07,1.5406400095950064e-06,4.7050672351279665
ENSG00000005189,0.5785014521871692,2.909483474127896,5.991615805577605,6.01470049810225e-09,1.4435744399180332e-08,9.380615161036044
ENSG00000005194,0.677603706118239,5.325767574050461,10.981525574454343,9.131686470008712e-24,6.775928781852894e-23,42.762720635193745
ENSG00000005206,0.44121953143144577,4.964729299135018,4.552654168462382,7.742096700411662e-06,1.4308110911345884e-05,2.158197888574895
ENSG00000005238,0.36064251667735814,4.432762592803476,4.431787711402146,1.3171354269899818e-05,2.3842318827962895e-05,1.6995045905053985
ENSG00000005243,-0.9079323788633737,3.9582124092294277,-5.825593112007591,1.4817420017094871e-08,3.446155931587774e-08,8.324753741199823
ENSG00000005249,-2.0093225798050227,5.897862370417321,-9.404357176972336,1.4938185999798393e-18,7.358512645158855e-18,30.843085972950895
ENSG00000005302,0.6409635594258933,5.110235775151627,11.11976476243519,3.068508386690877e-24,2.361236144968424e-23,43.85176442163478
ENSG00000005339,-0.3624863359641939,7.0650774856204315,-4.752007061345702,3.1445457797572253e-06,6.007955608018837e-06,2.9442560202394334
ENSG00000005379,-0.7619941144114906,4.139085508003102,-4.427051547928874,1.3446794306517009e-05,2.432207455383648e-05,1.7193637057891369
ENSG00000005436,-0.02437923082281923,4.339463538596909,-0.37673460856253266,0.7066403895429729,0.7363314931214295,-7.753574087893459
ENSG00000005448,0.36201383575202284,3.3510968503571585,3.2164150986503883,0.0014416098295934262,0.0021748013072664363,-2.5203006101308123
ENSG00000005469,-0.9439641149347833,4.473309858155011,-6.524895941822738,2.9400155264016266e-10,7.797922032366526e-10,12.130893438026769
ENSG00000005471,0.030644884897215563,0.6251862399331334,0.24400237551872211,0.8073977823519953,0.8291246708880202,-7.271334577314817
ENSG00000005483,-0.49870323654717374,6.561378690319635,-6.498810020666958,3.420981086613745e-10,9.031332110488553e-10,11.821084278490147
ENSG00000005486,0.5818986220942639,6.412175537553387,6.680888069423884,1.1740357916858146e-10,3.215186770464711e-10,12.872248630595697
ENSG00000005513,0.033716410397178764,0.9899800312752963,0.12023213673796261,0.9043807421063883,0.9174813094969267,-7.446539831514381
ENSG00000005700,-0.3807200422168284,6.157343153246433,-5.045628468049135,7.896192730152728e-07,1.583727425304364e-06,4.283055413446849
ENSG00000005801,0.09758165018463494,4.639604716266879,1.3394983736161976,0.18143461582985615,0.2117359970918355,-6.961737697779928
ENSG00000005810,-1.0411258852478822,6.309615286441624,-9.450639421656957,1.063320650634009e-18,5.297903769305977e-18,31.15434391705368
ENSG00000005812,-0.9066841006135515,5.807227223639423,-11.279432739465266,8.64934420325663e-25,6.926513372877762e-24,45.08677794532156
ENSG00000005844,0.811964837883425,4.157617261307339,4.59639128164378,6.3708105809372825e-06,1.1864135748724853e-05,2.453930848184501
ENSG00000005882,-1.1964104403688718,4.496866398860041,-10.046083707001698,1.2541399026006219e-20,7.282969577245039e-20,35.668503596934855
ENSG00000005884,-1.1750353063726697,6.3147942157422765,-8.14566543853829,1.0636634178145435e-14,3.9237408265366244e-14,22.045889297320993
ENSG00000005889,-0.5498500226557486,5.828793250799222,-6.676862349608536,1.2023970084868862e-10,3.289965124626322e-10,12.864195063225647
ENSG00000005893,0.3447533798053861,8.11249731556794,4.501584373326447,9.704354563920662e-06,1.780432947319e-05,1.8895887279084551
ENSG00000005961,0.44730261660949827,-0.4806667235130398,2.595223732134875,0.009923366100952971,0.013654943168865966,-3.8566101164594553
ENSG00000005981,-1.921199624427302,-2.502686607566165,-8.938522542107235,4.320141504548321e-17,1.9088451321727092e-16,28.189682607771104
ENSG00000006007,-0.0568251073752295,6.254117081192132,-0.7879314132096773,0.43136647382039495,0.470629657154301,-7.647067275111375
ENSG00000006015,0.8233907469852841,3.8269580899850193,6.141444945919041,2.624835328428544e-09,6.47260923200387e-09,10.043672504985164
ENSG00000006016,0.11427358326173054,1.6501173256629373,0.43568303269279296,0.6633839271199238,0.6953649898097121,-7.364109330170145
ENSG00000006025,-0.48731049511739766,3.2428525350925232,-4.533841129078142,8.415916187006385e-06,1.5511997711269827e-05,2.3133675643089475
ENSG00000006042,-0.8426924556211137,5.3747700113922,-5.648610349372832,3.793132158074833e-08,8.501471679712489e-08,7.260912074551577
ENSG00000006047,0.4108584247179743,2.524172223285936,1.88562056799712,0.06032419775629472,0.07549710018371963,-5.760656908555809
ENSG00000006062,-0.21388698531269412,3.970508331166935,-2.2474832768601183,0.02534446500887201,0.033241875388277504,-5.28005926811229
ENSG00000006071,-4.293796103569251,0.8177565441782747,-10.068086847805708,1.0630820949114807e-20,6.206235433265619e-20,36.3028641496282
ENSG00000006118,2.662546817283485,5.716298492218593,15.496553518193815,4.427098639529396e-40,1.3160940772744067e-38,80.19414743937202
ENSG00000006125,-0.346907865415762,8.278599459329081,-4.181044961852821,3.824471358678291e-05,6.637626687945551e-05,0.5772310915990015
ENSG00000006128,-4.480733759889788,-2.2938746298338035,-12.735370519003848,6.278001762625576e-30,7.873397381578515e-29,57.04221730969417
ENSG00000006194,0.032752556906852526,5.293566953835119,0.49514400719213,0.620865317871078,0.6553519942913513,-7.782539182374396
ENSG00000006210,-1.8815825166913926,6.557433475704292,-10.57143993332043,2.2491989591841865e-22,1.4988514375547078e-21,39.56112233162585
ENSG00000006282,-0.5496119102381796,5.4624867974246065,-4.345328689126032,1.9130314557770776e-05,3.411709603392997e-05,1.2621044213713741
ENSG00000006283,-2.3379236773999836,-0.18991528960665857,-10.2373666340218,2.9311939002487394e-21,1.7847735180967495e-20,37.53902632489323
ENSG00000006327,1.5470945448675701,5.017574734196986,9.409639043554323,1.4371397913140135e-18,7.092392968535427e-18,30.938607710111242
ENSG00000006377,1.4368958979725155,-3.018694809425063,3.9914137522337363,8.285897557739214e-05,0.0001398862391045193,0.8746913421223477
ENSG00000006432,0.5228493498213931,3.8460998611927857,3.5412158704187444,0.0004624011666480351,0.0007297805043173201,-1.5732056460636947
ENSG00000006451,0.44255591909795733,6.327094996502693,7.050413169143881,1.2584652849879958e-11,3.7269626803912786e-11,15.063424160529742
ENSG00000006453,1.4344633961068465,4.70351863393886,12.980120015587813,8.230440648969378e-31,1.1072015085976863e-29,58.96466704589725
ENSG00000006459,-0.1788378127556598,5.409328683791397,-1.6361262874288411,0.1028746634512644,0.12476672278344747,-6.595189659430737
ENSG00000006468,-1.4748427621215092,3.756633925356715,-10.58387666750101,2.040822690609391e-22,1.3643669464320701e-21,39.82250802830648
ENSG00000006530,0.43540115855267736,4.862946390429893,7.217385333466949,4.4671044757186414e-12,1.3626490471690518e-11,16.159025171835818
ENSG00000006534,0.6568217157795013,3.7474738346869603,5.497213661411963,8.328673008916362e-08,1.8138581014876202e-07,6.6854223540192805
ENSG00000006555,0.9733914812344593,3.0367407256704357,4.048884567845378,6.575413259102271e-05,0.00011192867777146415,0.32825697929471875
ENSG00000006576,0.7589257202523854,4.986191372558755,9.30114889115542,3.1689868880387066e-18,1.5240968574957762e-17,30.14224239626015
ENSG00000006607,0.03354792997333522,5.107651067741947,0.4418876464093284,0.6588927263747428,0.6911390604443607,-7.798044909680544
ENSG00000006625,1.5830926770653226,4.957207543410018,11.911152193563636,5.4227833901405196e-27,5.278533399908255e-26,50.20635783413326
ENSG00000006634,1.7271703693574683,3.6855201541804443,17.373333622792774,4.0979161038494956e-47,2.3361869885939546e-45,96.42888893162866
ENSG00000006638,0.5340420610790163,1.1844093470575914,4.466612093296144,1.1314738003189498e-05,2.0613239080440416e-05,2.2768629532088873
ENSG00000006652,0.13410809858995032,3.30367756945916,1.334266491519664,0.1831406772627328,0.21367364598089728,-6.82045697618307
ENSG00000006695,0.1979731181312694,4.039715474016611,3.4550543376418497,0.0006305254407874877,0.000984320856343733,-1.9222743122802513
ENSG00000006704,1.0680292883529496,4.939012880410364,12.259213707212972,3.1686081260214246e-28,3.446759938829239e-27,53.0257923897327
ENSG00000006712,0.34406163151231084,6.216734395156718,4.2468353412864115,2.905248276490202e-05,5.096654237929477e-05,0.8143294422068426
ENSG00000006715,-0.2347284089499473,5.973355928023344,-3.5043961084722066,0.0005283111538978431,0.0008298798947190666,-1.9223983918837302
ENSG00000006740,-0.5482174998787044,2.7475395735837154,-3.6147836427607336,0.0003530994969735735,0.0005636990945025913,-1.186001515398802
ENSG00000006744,0.14315413733636984,6.146243797046584,2.6216732846037902,0.009201649575947065,0.012704839800681841,-4.555270772981611
ENSG00000006747,-0.058126500874466025,2.4964266848834185,-0.26351956045941227,0.7923333069357905,0.8156705850249035,-7.4668349272767784
ENSG00000006756,-0.38207000728215057,6.298072227846445,-3.749531088313073,0.000213014025760717,0.00034732728180150393,-1.0750059757775743
ENSG00000006757,-0.9717118201619934,4.577933970162167,-9.959077295210873,2.417737401225936e-20,1.373724450486897e-19,35.032525736243976
ENSG00000006831,-0.22984328859339964,7.036623387766636,-2.3992281457588134,0.017047067063156066,0.02287828228048197,-5.105474818495898
ENSG00000007038,-1.5337863730572938,-0.2547192543180551,-4.0152434544319515,7.531049195870867e-05,0.00012756870089101308,0.6384139717944315
ENSG00000007047,0.5685454565502841,5.354969271772342,6.8902515963416056,3.3465323225726917e-11,9.552252770536829e-11,14.147805272964264
ENSG00000007062,0.17039761039285573,5.003024085658671,0.5175598663909902,0.6051515473700841,0.6408273181715486,-7.823223058581605
ENSG00000007080,1.1477236086928526,5.237243484830375,8.631257436586072,3.782302203050975e-16,1.5503127771777768e-15,25.390964083380975
ENSG00000007129,0.3568892270370974,0.19987998352106626,2.1805034345597147,0.030006403060409213,0.039010618843536946,-4.924305024686134
ENSG00000007168,-0.38581965967764287,7.06457141201028,-6.8148322688733485,5.2758398814597295e-11,1.4826109098800043e-10,13.658152736767153
ENSG00000007171,0.3254710871523066,-0.3731539817005855,2.1947656986588298,0.028955925526458873,0.03773674738076767,-4.830317316258277
ENSG00000007174,-3.56174511930592,-1.081673516573797,-14.594435966701864,9.982687039403875e-37,2.1909186026973363e-35,72.6410633737622
ENSG00000007202,-0.27322432351625725,7.290074533627248,-3.1838956279877193,0.0016076673918717142,0.0024134371034528887,-2.9630017529014356
ENSG00000007216,-5.129073802423477,0.5964900419975221,-10.390475392795791,9.084434473720092e-22,5.750502377254299e-21,38.70165629599741
ENSG00000007237,-1.4881750305358645,5.482249406176719,-9.75412227849399,1.1260054432166073e-19,6.09059177978228e-19,33.416704813157196
ENSG00000007255,0.6948970305804933,4.377931446541919,5.565262128348368,5.860108691433724e-08,1.2917384465533325e-07,6.961922006379632
ENSG00000007264,0.8843611685070114,1.6096706879204903,4.27959663470345,2.5305294798260394e-05,4.468212534774987e-05,1.4437693002127094
ENSG00000007306,-0.6552423293633587,-2.7178215666231216,-1.6943861306538155,0.09124232218692474,0.11155121639576515,-5.287687649688307
ENSG00000007312,0.4013879936606273,1.1767036624099507,2.0280790250568037,0.043446477228886164,0.05533721665437929,-5.373561722159586
ENSG00000007314,-3.724302700052463,1.2279662482384834,-16.580734115648553,3.8811184295116633e-44,1.6996026583943464e-42,89.6713349063107
ENSG00000007341,-0.10416711680276469,3.5817391540068795,-1.7344121300864415,0.08388459457030051,0.10307254789525885,-6.19883139646266
ENSG00000007372,3.8578547498537534,-2.7892594269435387,9.057698360564915,1.843615346143783e-17,8.381658973387454e-17,29.029742705976375
ENSG00000007376,1.3887744861202003,4.3738399535663675,13.673143456423224,2.4747497915019472e-33,4.150255278143042e-32,64.78533206176878
ENSG00000007384,0.29597324015478144,5.426511886465896,3.4543959676598344,0.0006320066292127877,0.0009865507938600815,-2.0528608688216927
ENSG00000007392,0.1324124366342545,5.144107866133744,1.549033406279208,0.12244070099653452,0.14677342572820046,-6.69567569300127
ENSG00000007402,-1.3022501294774806,2.6238103644730266,-7.10008584162936,9.266534348371138e-12,2.7684122987728375e-11,15.789774198264656
ENSG00000007516,-1.6778902099259407,2.6872052710721688,-6.9566734010892635,2.236065391210443e-11,6.482509573681253e-11,14.926860034055505
ENSG00000007520,0.6792720325138548,4.630959677487122,6.940447279710685,2.4671215777885483e-11,7.128044867593953e-11,14.519370063163159
ENSG00000007541,0.5757897935990064,5.289729196923449,5.539801013803272,6.686036887117524e-08,1.4673967576550538e-07,6.74340680531666
ENSG00000007545,0.08806148675140868,4.395142101646339,1.1835317866314363,0.23754677047021924,0.272257864604513,-7.117240833433312
ENSG00000007866,0.4039826967318527,5.430234825972653,5.218496301779834,3.3968656855228744e-07,7.00308615805868e-07,5.123721137007092
ENSG00000007908,-0.5335976797529591,2.711997449735003,-1.953713375058189,0.05167582053768523,0.06523671133095976,-5.6895774846983915
ENSG00000007923,0.3103053908533573,4.869069919579517,4.169580168056399,4.0107354960728475e-05,6.951867171029494e-05,0.5792932709874838
ENSG00000007933,-0.30780675373867483,1.564350899474709,-1.2390582552602174,0.2163044784155914,0.2495636109022733,-6.692270852844027
ENSG00000007944,-0.9269366454895627,5.54848154702391,-9.857857401027115,5.17427001771074e-20,2.8718811238104226e-19,34.18015985523569
ENSG00000007952,0.5808816539022217,-0.19053024846377672,4.872277085950935,1.7994220569316243e-06,3.509323429554072e-06,4.209951748283917
ENSG00000007968,3.4097689466279286,2.481927116037241,18.45348285871137,3.703702558302046e-51,3.1056293335286977e-49,105.73125453315717
ENSG00000008018,0.5493479711126819,7.151045905210546,7.218397064453525,4.43893819281552e-12,1.3542781084590865e-11,16.090563524851028
ENSG00000008056,0.9646789923199062,-0.3000831593082508,5.205492095153825,3.6221595933058476e-07,7.447940143532025e-07,5.761538747407668
ENSG00000008083,0.7559493034734492,5.348839832846227,8.720584642787584,2.0201821412369392e-16,8.466021035183668e-16,25.997703828680123
ENSG00000008086,-0.21979569746582595,4.469962535289258,-2.0338499463560584,0.04285704987011785,0.05462367769895261,-5.790925830838573
ENSG00000008128,0.31594232445083315,-0.31522674109226945,2.637180296519163,0.008800754459041875,0.012171089980742846,-3.771553765276001
ENSG00000008130,0.09321694436866235,5.907732035354747,1.306491666689483,0.19239823395131803,0.22381825162720517,-7.100371342727647
ENSG00000008196,-2.6108733970162192,3.498754019419529,-4.789665256187029,2.6437671200787454e-06,5.083895657995934e-06,3.431741923645557
ENSG00000008226,-1.1000629671733981,0.16166463476272389,-7.206962339932999,4.767725783999999e-12,1.4517457162516851e-11,16.60554826443061
ENSG00000008256,-0.45988442997298495,5.4893943691191405,-4.7961966440362245,2.5647089176639182e-06,4.936437678991004e-06,3.1597024557996853
ENSG00000008277,-1.623288925993608,2.8770330651045377,-10.799570507454876,3.805398170563608e-23,2.695346226945792e-22,41.60855735422647
ENSG00000008282,-0.20756947063726816,7.179130648553055,-2.861606312734699,0.00451500531915771,0.006458049756209746,-3.911145174590482
ENSG00000008283,0.9506863173950224,7.091358284518476,8.207448628190754,7.000282938851991e-15,2.6200618629622374e-14,22.450962808942556
ENSG00000008294,-0.3061734625994905,6.6716990997031465,-3.0095888113224833,0.002840831181732978,0.004150379112995152,-3.492370646834864
ENSG00000008300,1.6527145081331593,2.497580432569293,7.654907946064507,2.747699176560978e-13,9.114640216873112e-13,19.239527122580398
ENSG00000008311,-2.1176448068730225,3.6968416073555477,-17.96999321419278,2.375466618319564e-49,1.6889296690478146e-47,101.54918572958947
ENSG00000008323,-0.12020186448434167,3.965758211476393,-0.6937959564671687,0.48835370122765465,0.5278149158578067,-7.558567464474347
ENSG00000008324,0.6052034037603571,3.933218085720016,7.608888527243859,3.700211037725063e-13,1.2166387584740805e-12,18.73391801178454
ENSG00000008382,0.6033620730295661,2.9896097638847983,5.278239070832295,2.5250244141478127e-07,5.263325840360053e-07,5.741390700469095
ENSG00000008394,-0.5149053316434955,7.354761323625504,-2.3498006361298054,0.019439516754600587,0.025923277171049475,-5.205621098064137
ENSG00000008405,-0.0695573741738782,4.706273053994488,-0.9990992476878908,0.3185615322756137,0.3564587452589133,-7.367052192504886
ENSG00000008441,-0.605945242438799,7.294663234483793,-4.406543952481404,1.469777188536074e-05,2.646448112511897e-05,1.47918571980669
ENSG00000008513,0.3575282344801032,6.468680588540328,2.9910600105442944,0.003013597713452232,0.004392833149660374,-3.544614412057216
ENSG00000008516,0.8697461680287615,1.3392661530308727,4.388976002933932,1.5856613797401877e-05,2.8474293805590868e-05,1.949086703857029
ENSG00000008517,1.606312725444167,4.909245932457634,9.566731378323961,4.525389908098898e-19,2.3126609973091363e-18,32.07534926502511
ENSG00000008710,-0.726149658936099,5.48607100242184,-6.454782060030125,4.417832609501471e-10,1.1586122295240955e-09,11.599787579415773
ENSG00000008735,1.3334036576461359,3.280134859230245,4.854461322570744,1.9561720332353673e-06,3.801939595620843e-06,3.776314353554999
ENSG00000008838,0.507471014370017,6.47046473554669,4.740912379447004,3.3091544380446667e-06,6.310849447934444e-06,2.8929799881194977
ENSG00000008853,-0.5087899691573705,3.921765582341748,-5.669423875079091,3.399119226649448e-08,7.645871576941901e-08,7.535005506953427
ENSG00000008869,-0.39250636310856546,5.7101410332132465,-5.470476344344611,9.554088545942195e-08,2.0701263235292363e-07,6.343419637527508
ENSG00000008952,-0.3890908988972832,7.4926160674887035,-5.650822903035598,3.748359974127258e-08,8.40213176171249e-08,7.243409427111939
ENSG00000008988,0.11015168752303417,9.686416285042526,1.04625925372905,0.29629378842706844,0.33373878379602145,-7.3081059788176175
ENSG00000009307,-0.34382220943737885,9.606323611744376,-5.063551871610219,7.24233470559113e-07,1.4563331181831222e-06,4.458574406748663
