,logFC,logCPM,F,PValue,FDR
ENSG00000003400,-0.9981219343607773,3.9603807207681205,58.813280371012006,2.4866442840212025e-13,9.040980258003591e-13
ENSG00000003402,-0.9136853070373956,6.8556225049274495,172.52210676675188,2.15625986218192e-31,4.893192131424724e-30
ENSG00000003436,-1.2085545343032678,5.347524448247333,38.959464976309825,1.4883867306159017e-09,3.971367505106557e-09
ENSG00000003509,0.0461081737496929,3.728752222108007,0.7303053652343922,0.39347205077277636,0.43414963577035137
ENSG00000003756,-0.2881497977899422,6.113623701388078,25.290415035868605,8.539121412856687e-07,1.7918643395691526e-06
ENSG00000003987,0.4631601994623053,1.078220863657308,8.379091996109556,0.004078095073391206,0.00598417168463801
ENSG00000003989,1.6507320259494225,7.470503154736996,35.25164800898709,8.068975236362482e-09,2.025530513421158e-08
ENSG00000004059,0.805511811056859,6.5582375847487455,103.07236435180093,5.469525104173627e-21,3.912572682591532e-20
ENSG00000004139,-0.29942629371471713,2.288227850442145,6.129523396361724,0.013851785923504941,0.019088698134248572
ENSG00000004142,0.4687015632857651,6.977926611306737,31.445411047740677,4.686593934979626e-08,1.1021836245778395e-07
ENSG00000004399,-0.06449230543230808,7.432776596051961,0.4444631516187417,0.5054928174606205,0.5468763129886682
ENSG00000004455,0.18109124030998128,7.179505301275631,7.601468654386474,0.006192556705909671,0.00888063638651775
ENSG00000004468,-0.2970161941053691,3.2227284826454747,1.7188714446345137,0.1908509262410023,0.22342211668318426
ENSG00000004478,1.5223658645103275,7.907294535784114,204.29596712762324,1.2191682217602787e-35,4.881633100363052e-34
ENSG00000004487,0.3901266402663081,6.844527303785326,38.77839874364821,1.6147933277823022e-09,4.294555601792244e-09
ENSG00000004534,-0.19846676504100005,6.267012793473261,10.165942121292417,0.0015830413563105406,0.0024333160971352894
ENSG00000004660,0.21227008465951547,3.68871609129791,4.410962840767541,0.03655067583388397,0.047601412969619464
ENSG00000004700,0.08933708374171714,4.8359361021032665,0.6212449907978591,0.43121274195961945,0.47214235050374304
ENSG00000004766,0.09306074429819675,5.075454295025034,1.7183875792454895,0.19091172490507133,0.22346531104850884
ENSG00000004776,-3.738422966566057,4.219311302619105,134.72447755428058,6.216376461831942e-26,7.403823150305445e-25
ENSG00000004777,1.0114895279008884,3.6306360146571,58.8749893706038,2.4222875487258717e-13,8.822429854621168e-13
ENSG00000004779,0.7306790001175926,5.734585545783963,84.0614024953934,8.1627709109335e-18,4.343644088319451e-17
ENSG00000004799,-3.051746473919568,7.833214308543365,130.11906596719837,3.0421227350584953e-25,3.367948669204192e-24
ENSG00000004838,2.9889559844081988,2.9451921189536683,208.46838271531036,3.780116382597703e-36,1.6362128758841307e-34
ENSG00000004846,-3.2753495119719225,1.1189123008677653,165.56873769608572,1.9131452180116503e-30,3.901188923838588e-29
ENSG00000004848,0.6404754796806663,-0.13488084895387614,3.3378882143704125,0.06871421233833223,0.08621667157716396
ENSG00000004864,0.33501894757166495,5.008531094047208,19.567580099385466,1.3636650224613682e-05,2.5596438722149295e-05
ENSG00000004866,0.150821538266277,4.6334408052761695,5.705232173184544,0.01753779230629435,0.02386748022819491
ENSG00000004897,0.2100574633609697,6.235955560995191,7.540093942416388,0.006401546417677981,0.009166285049709821
ENSG00000004948,-1.7180911276134605,-0.39607580576774426,89.09225462224013,1.0224040318078087e-18,5.9262036549207115e-18
ENSG00000004961,0.25896633114613604,4.624854144285683,14.881851712722765,0.0001403605912851157,0.0002401942615942508
ENSG00000004975,-0.053329328581722006,5.083548978614911,0.6619442245255264,0.4165250915301413,0.4571849428576022
ENSG00000005001,1.3298871375950763,3.5557815368611543,61.583944597797945,7.723930508743348e-14,2.927828432657447e-13
ENSG00000005007,0.3678103079714009,7.159244466516498,36.839899432608455,3.898985744121645e-09,1.0053383125941898e-08
ENSG00000005020,-1.2041231274214108,5.46900205833014,124.156633741416,2.4905973689511605e-24,2.5119568609502563e-23
ENSG00000005022,0.5313518589477941,7.858937391899368,43.484559770814215,1.9477250905640207e-10,5.575705981086439e-10
ENSG00000005059,0.5573503087459897,4.472042027392148,34.62887561880764,1.0738367016327721e-08,2.6673316264387893e-08
ENSG00000005073,0.8581317751394623,0.4079974311253278,10.042166398387549,0.001690453762745036,0.002588420808186163
ENSG00000005075,1.0042453079323101,5.042698049982479,83.35102374213372,1.081269251129898e-17,5.70342841378786e-17
ENSG00000005100,-0.045188962361852776,4.946385959268997,0.3805466848637434,0.5377826156716508,0.5778976570567322
ENSG00000005102,-2.495088037037388,3.845321159530178,122.4263616968459,4.658652223666387e-24,4.5536925211885926e-23
ENSG00000005108,-0.967558256587588,2.986818409266642,38.101928875117935,2.1980395967830366e-09,5.784005406733183e-09
ENSG00000005156,0.9991873150651268,5.49821379244102,129.66793854257793,3.549420433227169e-25,3.885867252980962e-24
ENSG00000005175,0.4649023583028989,5.158199486153696,58.55984700743464,2.766132254666823e-13,1.0022070728543872e-12
ENSG00000005187,-2.2048914956410184,2.870088138975097,143.6305081065136,2.9335549115298968e-27,4.066311585670685e-26
ENSG00000005189,0.7325152474735734,3.1074642298461224,60.14542998796933,1.4158310236461762e-13,5.256030238467312e-13
ENSG00000005194,0.30954403280813314,5.42115627987293,26.592865086280547,4.591486921582247e-07,9.88329848586007e-07
ENSG00000005206,0.6529343701951552,5.152043967048707,47.26982572872169,3.6419603502420856e-11,1.1089564661973092e-10
ENSG00000005238,0.23175548380116226,4.555044582422189,8.530814157467214,0.0037590334614370424,0.0055372748302671545
ENSG00000005243,-0.7432538778405017,4.442294668409663,23.04831439599405,2.506361896430878e-06,5.022123992859087e-06
ENSG00000005249,-1.8986740288891621,7.0378787431400855,84.47616495708678,6.945416739669109e-18,3.725540665951597e-17
ENSG00000005302,-0.07248887442790251,5.212937992381546,1.5501495444375366,0.21409319731214904,0.24834545263895003
ENSG00000005339,0.01834317520530927,7.16159231242557,0.06596408322248014,0.7974838851405053,0.8214250946481386
ENSG00000005379,-0.2891088134608768,4.61200889513811,3.2403219608897946,0.07285995546328478,0.09111880064258708
ENSG00000005436,-0.13224334170592317,4.416200639479403,4.178043859413873,0.04183128781759206,0.05405689363518686
ENSG00000005448,1.3267414878971668,3.6479488117576704,157.70632047942937,2.614488262012313e-29,4.603419586757838e-28
ENSG00000005469,0.552597210166918,4.905976169460734,14.038779845616196,0.00021508321060924576,0.0003613513886057759
ENSG00000005471,0.4288181683080803,0.9424022412630824,11.585437128001171,0.0007564927159617454,0.0012033736534043961
ENSG00000005483,-0.2770491237734646,6.667951518058065,14.401701528533003,0.00017892094823372087,0.000303294607109269
ENSG00000005486,0.913817794383551,6.586704905335492,116.04790329823479,4.572596285455944e-23,4.017997083728416e-22
ENSG00000005513,-2.51716431116598,3.357872080677519,78.93330373897943,6.37324817545233e-17,3.119721665779663e-16
ENSG00000005700,0.275028404757789,6.274183784236298,13.929469809544916,0.0002273422164653508,0.0003808180691288717
ENSG00000005801,0.06229764015440371,4.737776765176727,0.7244457360014309,0.39537405977027307,0.43599100923773876
ENSG00000005810,-1.0274259480869194,6.593027585604633,90.01673302585024,7.957124167962671e-19,4.640993911938053e-18
ENSG00000005812,-0.39520489412356236,5.956094250153095,24.54169254397714,1.2218380926319321e-06,2.5198136642907796e-06
ENSG00000005844,1.0086474299144872,4.72282924711629,39.01498505949909,1.4515116918980738e-09,3.8785105925696035e-09
ENSG00000005882,-0.7616520059750987,4.860855429934906,35.173087501341094,8.365414144781253e-09,2.0982545820692777e-08
ENSG00000005884,-0.34788516979053746,6.731382453659896,5.523881848937148,0.0194119290547432,0.026244209485550077
ENSG00000005889,0.10421280571124962,5.967340191043771,1.689320846249419,0.19469672086306994,0.22745432859043763
ENSG00000005893,0.21549534118199276,8.228954649936693,7.934085509826075,0.005175675646371058,0.007499415645989337
ENSG00000005961,0.4978115123251416,0.11120150619551716,8.671844363137378,0.0034893188650134306,0.005160703429319477
ENSG00000005981,-3.324699502668303,-0.48033709687111964,151.23484225122033,1.0391200285677099e-28,1.7119388030121237e-27
ENSG00000006007,0.5190805364976167,6.364728798789468,53.13715585733411,2.820807681702208e-12,9.387129887907028e-12
ENSG00000006015,0.6942536311674412,4.21425274871474,25.86227412043459,6.502011906242062e-07,1.3830180939008113e-06
ENSG00000006016,-0.47746967226557974,3.546944540592227,3.029271767565599,0.08281040472578109,0.10264976850960429
ENSG00000006025,0.09681919128394234,3.4349324378513773,0.9358485681725548,0.33413394149279874,0.3742196078086873
ENSG00000006042,-0.36131997311846387,5.713608146107351,7.19934381306511,0.007701313628411595,0.010931141911163535
ENSG00000006047,0.7923174163281269,3.2671850374792695,16.654486928561177,5.7678102696158874e-05,0.00010227812634570648
ENSG00000006062,-0.5283744750728564,4.150245789039891,31.16618002181342,5.338183466766083e-08,1.2488263811467408e-07
ENSG00000006071,1.1258355111646925,3.055913466340872,14.499409217185448,0.00017038591678391032,0.00028950897391570547
ENSG00000006118,1.9504082764042645,6.512343479219459,142.18292030801743,4.7122157837641625e-27,6.412934711834503e-26
ENSG00000006125,0.556771316242797,8.425066344229842,49.97599616246031,1.1125150106872315e-11,3.528310411268748e-11
ENSG00000006128,-1.7404813898737768,-0.24458617073394295,49.3951351890524,1.2934115153442146e-11,4.0778118235409657e-11
ENSG00000006194,0.5699822610547558,5.379354392822442,90.62961736266773,6.265819947190225e-19,3.690222588740473e-18
ENSG00000006210,-2.8022583180409844,7.53916849010185,225.80533461349816,2.3219990547308968e-38,1.323751839158934e-36
ENSG00000006282,0.6607042584221348,5.79429898193144,26.94156427642984,3.8920833546990855e-07,8.426313146870232e-07
ENSG00000006283,-1.4918679077447063,0.9607728346363419,45.48959427304884,8.089974703495887e-11,2.3898015320800885e-10
ENSG00000006327,0.8581202135539353,5.549067835651672,30.398655081865314,7.640933886957574e-08,1.7626180946486512e-07
ENSG00000006377,-0.6995832319299313,0.05769746158964561,4.6719000642936175,0.03130237638095526,0.041092609937340804
ENSG00000006432,0.5361638712071491,4.147098663270211,18.483853471017657,2.32546725884268e-05,4.283285290888424e-05
ENSG00000006451,0.29165613620733144,6.408918038218562,22.54572072704417,3.1945988908588443e-06,6.349469032756114e-06
ENSG00000006453,1.0910009882654734,5.01496821101202,114.57677398929783,7.805805638747198e-23,6.689310707558839e-22
ENSG00000006459,-0.06982573721484704,5.611294326712194,0.4361169854086909,0.5095137083821121,0.5506529206471572
ENSG00000006468,-1.2372769062518971,4.239819927491012,72.70624001795524,7.73820157558434e-16,3.469111274558896e-15
ENSG00000006530,0.264278057812814,4.942676652573421,19.54198624646694,1.3809100534380038e-05,2.5901933081790786e-05
ENSG00000006534,0.5005385392109744,4.0069622085572,19.839315172568494,1.1935085995972933e-05,2.2490594884480285e-05
ENSG00000006555,-0.05421482168568873,3.9159106613563233,0.0738259773312697,0.7860341096126401,0.8109717399937517
ENSG00000006576,0.5198583037380307,5.171548551003924,29.43745903786596,1.198373219312757e-07,2.713207510343776e-07
ENSG00000006607,0.3549238012960871,5.208164648055985,24.19244918678055,1.4446833571576218e-06,2.9559179445771282e-06
ENSG00000006625,1.4865071076445975,5.4202061621862,137.50943926059296,2.3353540527387955e-26,2.9054414791858105e-25
ENSG00000006634,1.079810378121317,4.015654658126534,140.15108175302035,9.417944726462499e-27,1.2246602812247723e-25
ENSG00000006638,0.3792562742111853,1.4583680271897432,10.302973659968519,0.0014739547549252948,0.0022732992380689616
ENSG00000006652,-0.7192787466970867,3.5769136793263097,44.156209733435404,1.4451267888825677e-10,4.184981543335161e-10
ENSG00000006695,-0.09693000896526378,4.114931222825918,2.396410733096148,0.12267716999737807,0.14826398667146928
ENSG00000006704,1.2260496753504935,5.151190260061244,222.86479969861938,5.341804656589788e-38,2.8952581238716654e-36
ENSG00000006712,0.5117117424542026,6.3649660515796835,35.90064254083964,5.989851898878098e-09,1.5186205002920183e-08
ENSG00000006715,0.1562417643553089,6.0542784600593835,5.859938420793873,0.0160878863179178,0.02200317336591171
ENSG00000006740,-0.10930220884291988,3.133769720159818,0.5663959210295184,0.45229024506982307,0.49363072973563427
ENSG00000006744,0.036342867446779094,6.198612735304606,0.46226179981233445,0.4970975236673184,0.5385727211921425
ENSG00000006747,1.4163440068916369,3.5847570542656726,37.75753605728213,2.5696614456854045e-09,6.728763390683571e-09
ENSG00000006756,0.335302475132026,6.478230194039452,12.760991015867663,0.0004126610938317086,0.0006728592425496267
ENSG00000006757,0.2944923195631067,4.801798357528929,10.104346912630847,0.0016350186850785226,0.0025082627280567146
ENSG00000006831,0.36248136048200674,7.227200499187221,14.089017417756992,0.00020965147940698998,0.00035263767324199925
ENSG00000007038,0.7592305761206147,2.331033717014251,4.372025006556168,0.03738368357450016,0.04862193080333717
ENSG00000007047,0.609644095898256,5.4981547763801,58.29807046966054,3.091488830402581e-13,1.1151186273089866e-12
ENSG00000007062,-1.8520377839255566,6.7924945301261594,41.4640434311131,4.811899783727957e-10,1.335575390469483e-09
ENSG00000007080,0.7760985235519878,5.597868703167549,37.56731418487344,2.800195797389588e-09,7.308886266804566e-09
ENSG00000007129,0.26425613777735174,0.6930572399485986,2.812239227172773,0.0946061756031082,0.11629245842772286
ENSG00000007168,-0.3236415499544525,7.126726643250735,34.78668687667334,9.986200944991876e-09,2.4881008856815866e-08
ENSG00000007171,-0.24480584729503152,0.5415263406623162,1.5202318921509566,0.21856696030810743,0.2530796699982229
ENSG00000007174,-0.7188456956402663,0.5000227473480204,9.872745045128132,0.0018442456568885347,0.002812162565290607
ENSG00000007202,0.21897456984081354,7.427733762665846,6.551084994039024,0.01097639763963079,0.01530328507780019
ENSG00000007216,-1.3868896957230015,3.4389829264930665,14.973059757932246,0.0001340864376095008,0.0002299836999504729
ENSG00000007237,-0.8248262901470483,5.958070323585037,31.98433580809495,3.648610415275069e-08,8.653648675193876e-08
ENSG00000007255,1.1174281425409072,4.705647822819432,85.53778116577577,4.572384121655248e-18,2.4919560096424215e-17
ENSG00000007264,0.3415298779566728,2.510715552695088,2.723139232674702,0.09996091960621281,0.1224961816447063
ENSG00000007306,1.7336903563674173,-0.2661913431606572,26.4693856685014,4.855038187086688e-07,1.042899012755129e-06
ENSG00000007312,-0.029642074176718557,2.079038423236034,0.019786651698608024,0.8882300365442666,0.9018795315671828
ENSG00000007314,-3.153291208260162,3.2545945458909338,151.59423981810806,2.0567940107803696e-28,3.264854941220894e-27
ENSG00000007341,0.09110393962714634,3.642710706963877,2.5257125958996642,0.11306664747470234,0.13742172513028658
ENSG00000007372,1.8346670819378192,0.7674446139109967,25.699098149957667,6.533317080348349e-07,1.3890448673727546e-06
ENSG00000007376,1.3696947398832449,4.6572868914430465,212.4360481516591,1.1022433403413487e-36,5.165626120562126e-35
ENSG00000007384,0.8051713076378189,5.579105626892195,98.61418211656914,2.937316903163736e-20,1.9679286554016017e-19
ENSG00000007392,0.6370415493077499,5.295353810753778,56.56659640300819,6.46534947221552e-13,2.2673587730862343e-12
ENSG00000007402,1.2507019369554724,3.398902214510981,55.914962149473105,8.570199454858672e-13,2.9731755029017127e-12
ENSG00000007516,1.6002640580391467,3.812460484548203,56.978898143665056,5.435613996642347e-13,1.9217346591645917e-12
ENSG00000007520,0.6867997144946102,4.817817298937693,54.53029501049277,1.5475732946934493e-12,5.264376090047384e-12
ENSG00000007541,1.407068602931523,5.572342269889089,197.45555862333313,9.480243564619508e-35,3.332163052910154e-33
ENSG00000007545,0.33743511478988275,4.501905643199199,20.389300162108263,9.117118495002231e-06,1.7367664908113968e-05
ENSG00000007866,0.12224589919173166,5.543583490089128,2.6686321109462203,0.10340176557911769,0.12642275497344851
ENSG00000007908,-1.448112566285179,4.111193784475469,29.788954142182536,1.0167234494830486e-07,2.3193499794904873e-07
ENSG00000007923,0.09643364254264583,4.964053067273046,1.9327772614264631,0.16549416311329887,0.1960204824257665
ENSG00000007933,-1.3092351328112262,4.124872637943167,19.28083041137997,1.5711301333680497e-05,2.9343350343437038e-05
ENSG00000007944,-0.2255745014600557,5.740679988947834,5.44367687944187,0.020305632769836386,0.02739304719451487
ENSG00000007952,1.080279071163662,0.14084670552334863,86.22875697466698,3.641180284425819e-18,1.9978412599318777e-17
ENSG00000007968,2.302722192469664,3.5982825938512026,167.02000710461814,1.2949186309989975e-30,2.678504809850692e-29
ENSG00000008018,0.41499931394327805,7.268869055979426,31.059969029731956,5.608845528147752e-08,1.3096878437916434e-07
ENSG00000008056,1.603009996251081,0.5957866623885194,58.44370850222035,2.964294922605858e-13,1.071305580939446e-12
ENSG00000008083,0.5932389063738018,5.527691215224236,48.603237602256016,2.0276584361226816e-11,6.295066428201564e-11
ENSG00000008086,-0.23739648798163052,4.667249718292414,5.272862234543728,0.022355355800482545,0.030004507472956007
ENSG00000008128,0.32002869125032596,-0.013872195060900717,7.149291980445443,0.007918369955689186,0.011219640812414342
ENSG00000008130,-0.0320907046695073,5.996179504492281,0.21085906513393093,0.6464302487536655,0.6814137900357851
ENSG00000008196,0.8137181435815924,5.946728523957788,5.153617941266097,0.02391348193054188,0.03198327720615139
ENSG00000008226,-0.6787981241742695,0.7180923240128739,17.101919642712176,4.622617711231801e-05,8.281913249240533e-05
ENSG00000008256,-0.6406284553954731,5.664602865431389,48.695367490941514,1.947433175593869e-11,6.058069031846575e-11
ENSG00000008277,-0.5941278668492127,3.3119461969914794,18.75326434344216,2.0362043268748616e-05,3.7653268105451977e-05
ENSG00000008282,0.040775996913136145,7.268722838047606,0.33787950645079096,0.5614959091159504,0.6004124209160608
ENSG00000008283,1.3547591843858844,7.4561693617285245,123.58280698609215,3.0604451133836792e-24,3.065198884582829e-23
ENSG00000008294,-0.25610552436209616,6.886123891852643,5.611611701766275,0.018480637923093693,0.025064876225714728
ENSG00000008300,2.3990492785886843,3.468456272395233,142.188788007937,4.7561190830028544e-27,6.463275489321975e-26
ENSG00000008311,-1.4840432373564838,4.204895694746084,147.59689235393188,7.543386759670242e-28,1.122146292912282e-26
ENSG00000008323,-0.7016623879751522,4.453412600812984,19.999731498958703,1.103392042484082e-05,2.0866027308262388e-05
ENSG00000008324,0.5821516278131732,4.070800885129581,56.364097982259786,7.051822125072858e-13,2.463789647173718e-12
ENSG00000008382,0.801326551769809,3.2338573780764053,56.556968563985684,6.501203004233814e-13,2.2786503275757843e-12
ENSG00000008394,-0.8722483308453401,8.014898497527923,22.164815673235193,3.842337622131787e-06,7.580488625896e-06
ENSG00000008405,-0.10004548516438225,4.790788650920162,2.146563742322053,0.14394540204155667,0.17206642413699855
ENSG00000008441,-1.1520543252027549,7.675655010426217,77.45947250860306,1.131539258463504e-16,5.439242312084592e-16
ENSG00000008513,0.9662344024979188,6.760052392409766,68.57603896475719,4.1978885181940106e-15,1.761191774774732e-14
ENSG00000008516,1.4931890046316165,2.180027988355482,55.16068909517143,1.1880345845902995e-12,4.073915037090411e-12
ENSG00000008517,0.6170154536850176,5.60825232071864,13.15709869863277,0.0003369777870487439,0.0005544832488581892
ENSG00000008710,-0.46621268352617834,5.729018937489255,17.949023804891567,3.029699401624244e-05,5.5216714533110856e-05
ENSG00000008735,2.7190813517346912,4.555293594627053,129.58675750999467,3.679295409232019e-25,4.0186416388568644e-24
ENSG00000008838,0.6278834879343027,6.831094907262012,23.411264086727325,2.103907188228557e-06,4.248025106650015e-06
ENSG00000008853,0.014740411239182061,4.067278697244986,0.0290371944584831,0.8648090260289792,0.8814750155927049
ENSG00000008869,-0.04237467512455764,5.799903286037736,0.3975975741498269,0.5288166571551111,0.5690804944833922
ENSG00000008952,-0.11020982613873166,7.580121267917376,2.6821294948141046,0.10253718599375253,0.12542309419095823
ENSG00000008988,-0.23685792203518152,9.917066310970592,4.683640126859499,0.031246650721500395,0.04103962364552475
ENSG00000009307,-0.5978652490583153,9.710131567571121,76.10731182720612,1.946526300234073e-16,9.175219381920071e-16
ENSG00000009335,0.21643665637039208,6.929737123126044,8.00177957589124,0.004990638125037302,0.007245899704951666
ENSG00000009413,-0.9378458111555177,5.303710818166939,79.56626122296451,4.8599600487732534e-17,2.4098751777250347e-16
ENSG00000009694,-1.743049658501564,1.2520884632420937,54.05056427013947,1.927458670969637e-12,6.5056948896139436e-12
ENSG00000009709,3.3485753250130967,1.7038275544023254,35.909509892646305,5.975645009477702e-09,1.5155104575101525e-08
ENSG00000009724,-1.2469711884561068,0.7359921606415589,84.29591505769906,7.711426333460199e-18,4.1158595470864e-17
ENSG00000009765,1.91863785932857,1.937640573288863,20.871801089110598,7.214194627933375e-06,1.3881274474966679e-05
ENSG00000009780,-0.4056715236065058,4.122483580454872,47.71539793355609,2.994183788017572e-11,9.182916623280395e-11
ENSG00000009790,0.5946312052994231,3.122935213819667,14.101735841180227,0.00020835336356912477,0.00035070659333684976
ENSG00000009830,0.15948188501368674,4.7018552624818115,6.2092277242407246,0.013253045702689249,0.01830947185774557
ENSG00000009844,0.3367429316187911,5.8665866690580835,22.39794729333447,3.4314209883190415e-06,6.800650880824352e-06
ENSG00000009950,-2.5426926204889204,3.62060116120848,76.88694083166783,1.4343784266870913e-16,6.847445034623927e-16
ENSG00000009954,0.35819163538124943,7.253549057946075,32.42088832634402,2.9780882859946126e-08,7.127514765111131e-08
ENSG00000010017,0.503099749647525,5.762823025140644,34.27787205201688,1.2621227848909695e-08,3.113256717563636e-08
ENSG00000010030,1.4951282065164726,2.9552237358669644,71.57956816885286,1.2341815355253226e-15,5.4393558861156915e-15
ENSG00000010072,0.3894400108012806,4.092206824713628,34.32095885064905,1.237437999444594e-08,3.055037384686356e-08
ENSG00000010165,0.5599165239630879,5.780761520524468,72.98423546969387,6.895962581306233e-16,3.1049266628424094e-15
ENSG00000010219,0.2789927246953213,4.046301152719229,7.700343245758815,0.005870544729724351,0.00844605031169621
ENSG00000010244,0.2586036179802065,7.06012003786565,36.587581605454744,4.375016650183149e-09,1.1237422574419602e-08
ENSG00000010256,0.32307982555667164,7.230364532819763,12.821068432792565,0.0004001528387994275,0.0006530335078295073
ENSG00000010270,0.1756591489794463,4.92520524962453,7.513289052124983,0.006495080550979903,0.009294521406809
ENSG00000010278,1.0034403857626086,8.561024811753732,107.7805673967771,9.464331723861023e-22,7.319004917472177e-21
ENSG00000010292,0.6068883305660627,6.817510631530906,37.967330851908166,2.3332973100997286e-09,6.13216112460363e-09
ENSG00000010295,-0.38374875565064503,3.544322399443125,11.76737354065921,0.0006880711295273822,0.0010998668192026431
ENSG00000010310,0.9716413140587863,1.3923668940525575,30.562371219842742,7.105192920371407e-08,1.642883670310683e-07
ENSG00000010318,-0.21745943409167562,2.5323212109949544,6.104633811076897,0.014043919130880019,0.019342067012471494
ENSG00000010319,-2.2217996250653234,6.186549710524838,101.5991864607638,9.536713251665197e-21,6.688934774676951e-20
ENSG00000010322,-0.4398006714236483,6.705015748829615,51.259052293017504,6.363540100821237e-12,2.05654746535182e-11
ENSG00000010327,-0.601323227843242,6.0929826169077685,18.0202408451101,2.9248016886900703e-05,5.3388194823131224e-05
ENSG00000010361,0.3909382841734554,3.836815618754927,13.995961469282504,0.00021980063001895747,0.0003688791941055902
ENSG00000010404,0.010276471514032864,2.7682379007008167,0.010526224141402644,0.9183517105960168,0.9280295415280435
ENSG00000010539,0.5142484824545992,3.5523920850404003,76.08760911675252,1.9648357427893837e-16,9.259189403835356e-16
ENSG00000010610,0.2561268109633647,6.20291074458497,3.8679988890739336,0.05014485652054178,0.06406522766313275
ENSG00000010626,0.7780408821293144,3.3846565734086154,57.25856123908724,4.818099455190839e-13,1.71183054745608e-12
ENSG00000010671,0.4183914742519276,3.3274148779057127,10.846726392046653,0.0011092470325534715,0.0017336852442090742
ENSG00000010704,-0.13619282925695078,4.248273030464438,1.90314027157454,0.16876336189849658,0.19957665723121604
ENSG00000010803,-0.2487706874651891,5.658461439237126,14.052786997645423,0.0002135422048425071,0.00035895592308072996
ENSG00000010810,-0.9615759702261936,5.51636588665982,71.08665521649174,1.4974559992127393e-15,6.551457587571131e-15
