,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000005981,-2.997931850809367,-2.502686607566165,-12.36028260534308,1.3836178901059159e-28,2.362764468227445e-27,54.117349583862726
ENSG00000006007,0.48921177325945653,6.254117081192132,6.813299464302973,5.3246859239331113e-11,1.8096383513563295e-10,13.599282802645387
ENSG00000006015,0.4326520963355369,3.8269580899850193,3.1686153161203894,0.0016916771513440382,0.002723198265580421,-2.8183908946038247
ENSG00000006016,-0.8271771309317635,1.6501173256629373,-3.017556522006453,0.0027694463587670595,0.004342267102346574,-2.979292903035603
ENSG00000006025,-0.011587385235991121,3.2428525350925232,-0.11295222740192802,0.9101448895337003,0.9230785534192472,-7.722802192938212
ENSG00000006042,-0.5757643496231637,5.3747700113922,-3.9232739082235586,0.00010863137026905344,0.00020060221140243237,-0.46718322341348717
ENSG00000006047,0.30643051151488665,2.524172223285936,1.407275976633855,0.16039364350215304,0.19339700411702088,-6.590724379666501
ENSG00000006062,-0.571746367669165,3.970508331166935,-5.878613554335772,1.113077676349958e-08,3.04423569841566e-08,8.555405867377806
ENSG00000006071,0.5141495891898185,0.8177565441782747,1.8367615656723475,0.06724661121004402,0.0865591232199775,-5.881369805507205
ENSG00000006118,1.9479052490326954,5.716298492218593,11.320369772359616,6.261915606640352e-25,7.549423593073368e-24,45.425631313273506
ENSG00000006125,0.4386054987387915,8.278599459329081,5.1975710959793195,3.766421639163502e-07,8.905958299281528e-07,4.989369903463672
ENSG00000006128,-2.29296082258794,-2.2938746298338035,-8.655322456767934,3.1928146004252973e-16,1.7431369405358434e-15,26.174761154274556
ENSG00000006194,0.5076794480120705,5.293566953835119,7.825144233494389,9.014991989226082e-14,3.945958221126838e-13,19.916049257460553
ENSG00000006210,-3.1477047249209873,6.557433475704292,-17.228545110539596,1.444365720492704e-46,2.0155369110069458e-44,95.02750244594833
ENSG00000006282,0.4994295804318929,5.4624867974246065,4.097377417101447,5.398612156058121e-05,0.00010278856400176235,0.18863768781312906
ENSG00000006283,-1.5665062244790513,-0.18991528960665857,-7.493072968918215,7.802736094818167e-13,3.1102827166276893e-12,18.352660183511713
ENSG00000006327,1.0178260489862136,5.017574734196986,6.118308013597237,2.986981415918699e-09,8.664841063646253e-09,9.759444864098146
ENSG00000006377,-1.2458457409755934,-3.018694809425063,-2.7876162328638094,0.005652807820034944,0.008498983149218734,-2.8671202296873513
ENSG00000006432,0.5935765442541774,3.8460998611927857,4.065547991818056,6.145814920256256e-05,0.00011643423829166334,0.27196890979635846
ENSG00000006451,0.2634861825948871,6.327094996502693,4.197303958519598,3.574415031449338e-05,6.929806809027597e-05,0.5654990709529617
ENSG00000006453,0.9107743337201746,4.70351863393886,8.117639669034865,1.283903051801238e-14,6.068681285548875e-14,21.938882275542067
ENSG00000006459,-0.2519037382392879,5.409328683791397,-2.3071477645229677,0.02173576732625937,0.030148884595632666,-5.336927691224767
ENSG00000006468,-1.3190159127527985,3.756633925356715,-9.662586400523525,2.223722599811652e-19,1.5980549152143766e-18,32.83038012196576
ENSG00000006530,0.20443402556149426,4.862946390429893,3.368990712641791,0.0008542626246845521,0.0014221738620883583,-2.3417517584967085
ENSG00000006534,0.38542312018424285,3.7474738346869603,3.188089509075388,0.0015852998612393004,0.002558784817031824,-2.7548564975696443
ENSG00000006555,-0.5362779711142052,3.0367407256704357,-2.007577456505407,0.045595887828950056,0.06035233995282347,-5.599204006334624
ENSG00000006576,0.6623847535532139,4.986191372558755,8.120675595351448,1.2578065993565536e-14,5.954360911738783e-14,21.902603529038522
ENSG00000006607,0.27609319194350856,5.107651067741947,3.6889885381274947,0.000267803366034905,0.0004731026803028594,-1.2921653099158563
ENSG00000006625,1.2790867673276338,4.957207543410018,9.57222291705847,4.345297648457744e-19,3.0352155669970623e-18,32.100181992487265
ENSG00000006634,0.906748719299419,3.6855201541804443,8.761150307239188,1.5184631129865762e-16,8.480806974234167e-16,26.46934090532373
ENSG00000006638,0.4534890887534021,1.1844093470575914,3.7944897776676494,0.00017936494595222738,0.0003231783700482463,-0.3921691084892469
ENSG00000006652,-0.8957917069783368,3.30367756945916,-8.238629271291067,5.6601587063567196e-15,2.7684882984610068e-14,22.910922195512136
ENSG00000006695,-0.049377005802916596,4.039715474016611,-0.8519807562685019,0.39491260245528736,0.4412854519727153,-7.458020333632675
ENSG00000006704,1.2000971158238904,4.939012880410364,13.882440549152026,4.228164303932679e-34,1.2772608129117473e-32,66.44768716169557
ENSG00000006712,0.45866250289268606,6.216734395156718,5.669412103790977,3.399329871624019e-08,8.875184204062765e-08,7.283087253753575
ENSG00000006715,0.09439353614158463,5.973355928023344,1.4196186907257529,0.15676954199298426,0.18938133378944458,-7.001667756522783
ENSG00000006740,-0.5747837229490207,2.7475395735837154,-3.8060846389483878,0.00017154258810679168,0.00030989033475112526,-0.5586245087908672
ENSG00000006744,0.009513510778452527,6.146243797046584,0.17421512687754057,0.8618153249269542,0.881762133990431,-7.993757415598018
ENSG00000006747,0.5769197140365487,2.4964266848834185,2.753617872516572,0.006258153849167585,0.009353466455565876,-3.8550441427388815
ENSG00000006756,0.3188834595852805,6.298072227846445,3.148937694769517,0.0018058065507168357,0.0028949568494387955,-3.124972247015867
ENSG00000006757,0.18274929392221395,4.577933970162167,2.0341477527991314,0.04282682678612299,0.05692485314712211,-5.882386224785866
ENSG00000006831,0.298949475740903,7.036623387766636,3.1075002306077595,0.002069755972054181,0.003290737770720273,-3.24503059558093
ENSG00000007038,-1.0843394344855,-0.2547192543180551,-3.028310295303336,0.002675642871798066,0.00420153225224656,-2.7952107022486388
ENSG00000007047,0.5714782836967327,5.354969271772342,6.946555949736958,2.377018052474891e-11,8.315783080117491e-11,14.434881821571025
ENSG00000007062,-3.0314465285835586,5.003024085658671,-7.507065972531624,7.136221987376445e-13,2.8537257258757946e-12,18.034313918297975
ENSG00000007080,0.7053849521024498,5.237243484830375,5.259102618308571,2.778015090065177e-07,6.647824951257838e-07,5.309167648318186
ENSG00000007129,-0.02605901535552442,0.19987998352106626,-0.15684079087622055,0.8754770999530219,0.8933937072703316,-7.301254091028336
ENSG00000007168,-0.3622756276721999,7.06457141201028,-6.395472044299817,6.218886109862221e-10,1.9166920297500083e-09,11.19279400892253
ENSG00000007171,-0.29911439761489333,-0.3731539817005855,-1.9271264316920949,0.05491948373467851,0.07174871979003378,-5.376427981297073
ENSG00000007174,-2.1096365199803957,-1.081673516573797,-10.493975371001433,4.084742561015646e-22,3.820940527685421e-21,39.46882302438482
ENSG00000007202,0.10298318404378559,7.290074533627248,1.1946384703130404,0.2331833593072577,0.2728665256142427,-7.288621951679352
ENSG00000007216,-2.631558711557691,0.5964900419975221,-7.158886328546302,6.4369938700644094e-12,2.3601048701242037e-11,16.129716124889384
ENSG00000007237,-0.9399191719552462,5.482249406176719,-6.347575043127258,8.188065302128763e-10,2.495658240986239e-09,10.935839229825381
ENSG00000007255,0.9008110540451599,4.377931446541919,7.328263455207578,2.2262271276850293e-12,8.485165320135011e-12,16.8658781322624
ENSG00000007264,-0.14420512244378614,1.6096706879204903,-0.6646672847923738,0.5067802226213804,0.5525851876375995,-7.2205456778753625
ENSG00000007306,0.9130814643571716,-2.7178215666231216,2.6997042517774092,0.007338769143322023,0.01086693413137302,-3.3060957031080584
ENSG00000007312,-0.9699210629103394,1.1767036624099507,-4.595551539115365,6.394496708510024e-06,1.3358361518537476e-05,2.795482476508454
ENSG00000007314,-3.03640220338534,1.2279662482384834,-14.556243171719684,1.3908889053103939e-36,5.498569057166819e-35,72.3658856476776
ENSG00000007341,0.04417747564596475,3.5817391540068795,0.7501394820297598,0.453765712997232,0.5005568321257089,-7.484422497314612
ENSG00000007372,0.6864267669675637,-2.7892594269435387,1.3638945783709977,0.1736357563903224,0.20811582646898522,-5.698006005298175
ENSG00000007376,1.2822812591058992,4.3738399535663675,12.625260097147885,1.5607844619451895e-29,2.8982233022753824e-28,56.04397505223283
ENSG00000007384,0.6867493987588809,5.426511886465896,8.12287100919622,1.2393300886938649e-14,5.86838017940911e-14,21.871895448386873
ENSG00000007392,0.5019266248550274,5.144107866133744,5.979566291049501,6.4253409731253965e-09,1.8018513925685632e-08,8.954201394598666
ENSG00000007402,0.7635258999832755,2.6238103644730266,4.841614886784773,2.0769531661953134e-06,4.556188087128832e-06,3.605510140314184
ENSG00000007516,0.8326975976280084,2.6872052710721688,4.149561889072616,4.3572492779641686e-05,8.37629323004544e-05,0.6600204034525508
ENSG00000007520,0.6894071849642129,4.630959677487122,7.082064183375072,1.0354258436039629e-11,3.737005954362189e-11,15.321908943556089
ENSG00000007541,1.2980867345201208,5.289729196923449,12.754035586228056,5.37872700754056e-30,1.0476751699375095e-28,57.00000900370216
ENSG00000007545,0.23863976250438323,4.395142101646339,3.2568243171453184,0.0012574138211733374,0.002054021231949003,-2.66066247520994
ENSG00000007866,0.08827755437229179,5.430234825972653,1.1334935947836093,0.25792298394427116,0.2995963397176001,-7.330214417608245
ENSG00000007908,-0.7472659607517342,2.711997449735003,-2.718840875073039,0.006937377202463483,0.010303575560672334,-3.975741900849027
ENSG00000007923,0.04983950343029253,4.869069919579517,0.6642886367620767,0.5070220122630751,0.5528165951782649,-7.704440761808448
ENSG00000007933,-1.2205932306128968,1.564350899474709,-4.701765734317959,3.957994103094204e-06,8.430405710645691e-06,3.1975127560351577
ENSG00000007944,-0.2943054507076974,5.54848154702391,-3.215619810279525,0.0014454738778478628,0.0023450386987573474,-2.9065970790789573
ENSG00000007952,0.9085869097266236,-0.19053024846377672,7.823982699557016,9.084231915383972e-14,3.9753347200038583e-13,20.513480851856144
ENSG00000007968,2.0781992365438704,2.481927116037241,10.548931655790119,2.6748647039540454e-22,2.535088449023654e-21,39.7472818679866
ENSG00000008018,0.35741446181307435,7.151045905210546,4.701516641246678,3.961969040447503e-06,8.437911057782215e-06,2.6740356067154796
ENSG00000008056,0.8942656209845947,-0.3000831593082508,4.837029738948729,2.1216389001443647e-06,4.6487609320130625e-06,4.017090355375894
ENSG00000008083,0.530059532531812,5.348839832846227,6.0955517231292395,3.3888626439369525e-09,9.763997315712954e-09,9.57941950293206
ENSG00000008086,-0.42179059400315655,4.469962535289258,-3.872047182168323,0.00013281980467743626,0.0002429183810312383,-0.5625686463638191
ENSG00000008128,0.07645260568938617,-0.31522674109226945,0.6313437054425796,0.5283023726902026,0.5738263634923467,-7.040710701083103
ENSG00000008130,0.01467057216530776,5.907732035354747,0.20573984904693424,0.8371353604702286,0.8599930834761457,-7.981678609883466
ENSG00000008196,-0.674833194480672,3.498754019419529,-1.4856078983421317,0.13844598284302498,0.1690811464425396,-6.756381520602421
ENSG00000008226,-1.2494785952890413,0.16166463476272389,-8.166038627325346,9.25984427934703e-15,4.436326625147581e-14,22.703032465020392
ENSG00000008256,-0.7751419318382595,5.4893943691191405,-8.016827169018253,2.5258506520732948e-14,1.1610344479625993e-13,21.16453437045877
ENSG00000008277,-0.7634587208079968,2.8770330651045377,-5.49819026218418,8.287200478984462e-08,2.08422813391433e-07,6.700202990592772
ENSG00000008282,-0.03312503401645994,7.179130648553055,-0.4556883275527929,0.6489477646364159,0.688570291717434,-7.901608023195254
ENSG00000008283,1.191869658253621,7.091358284518476,10.24909389903902,2.6821366328725385e-21,2.2890585530846004e-20,37.04497962783894
ENSG00000008294,-0.37809689585234985,6.6716990997031465,-3.717327999221814,0.00024068505977032397,0.0004274451450893046,-1.2439364734994367
ENSG00000008300,1.4403968139130685,2.497580432569293,6.648515599173097,1.4227201608763797e-10,4.668909141493054e-10,13.066522359786127
ENSG00000008311,-1.6595991367527088,3.6968416073555477,-14.873318303086585,9.215080521121026e-38,4.233729500354842e-36,74.90955924514344
ENSG00000008323,-0.7590141482656447,3.965758211476393,-4.191745661582353,3.6584063093874276e-05,7.087498920351793e-05,0.7447442661856831
ENSG00000008324,0.48247420845271183,3.933218085720016,6.063203445541122,4.054496057886084e-09,1.1583654971185925e-08,9.56284630437193
ENSG00000008382,0.6777100160688594,2.9896097638847983,6.008245188330435,5.489849465434175e-09,1.5504409478047673e-08,9.405112396117751
ENSG00000008394,-1.0569066540253695,7.354761323625504,-4.839991125999361,2.0928596150019258e-06,4.589466628464994e-06,3.298515315108988
ENSG00000008405,-0.10585580754893709,4.706273053994488,-1.5263223222300786,0.12799592477329974,0.15723267621442202,-6.756492935481352
ENSG00000008441,-1.4723253827014071,7.294663234483793,-10.752957012107093,5.487212905689906e-23,5.555246027260182e-22,40.91417499117165
ENSG00000008513,0.803859302848454,6.468680588540328,6.724325236341181,9.073160592246537e-11,3.027463060571342e-10,13.077240443152665
ENSG00000008516,0.8265044336539362,1.3392661530308727,4.182637022129729,3.7994268654875435e-05,7.346999271742665e-05,1.0685145510797343
ENSG00000008517,0.4406551793106397,4.909245932457634,2.530720306294135,0.011900394229200398,0.01716933560953363,-4.710741435011391
ENSG00000008710,-0.5868986761190369,5.48607100242184,-5.265815854465011,2.6865585624894624e-07,6.433084717632278e-07,5.2927893710807865
ENSG00000008735,2.0613002673342335,3.280134859230245,7.884324009387513,6.1041130467421e-14,2.7060410114042324e-13,20.57671194916503
ENSG00000008838,0.4257473980588662,6.47046473554669,3.9780685490471637,8.739931965991694e-05,0.00016306050571794628,-0.2858108292727817
ENSG00000008853,-0.04801648569960548,3.921765582341748,-0.5596669844154963,0.5761292755980343,0.6201025340705487,-7.6820855214681405
ENSG00000008869,-0.08694999745390408,5.7101410332132465,-1.2253146578892493,0.22142943601100926,0.2605076773606306,-7.25063662585372
ENSG00000008952,-0.1332287934059675,7.4926160674887035,-1.9272771203410475,0.054900627570273954,0.07172909690724934,-6.1466637336520735
ENSG00000008988,-0.387250155203791,9.686416285042526,-3.712375878743338,0.00024522587746322476,0.0004351787684051285,-1.1646199323443005
ENSG00000009307,-0.5761245485117552,9.606323611744376,-8.5099904837423,8.785313385841812e-16,4.610625175466069e-15,24.54639275403188
ENSG00000009335,0.1487658375194325,6.8173375832289125,1.8916241605406339,0.059515771708950484,0.07727834283630755,-6.230271127377711
