gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000004766,1893.5510337728451,-0.16535331004154502,0.07195080696792103,-2.298143926520061,0.02155359887940213,0.028075983660462586
ENSG00000004776,1074.6738487880798,-3.9768457219497444,0.2781134525567104,-14.299364828958863,2.2081571593490617e-46,3.917488683365095e-45
ENSG00000004777,692.5640683521648,1.09461517044419,0.13040779629240837,8.393786273251461,4.7073152536815984e-17,1.716834170637648e-16
ENSG00000004779,2987.3412174407013,0.7608457512180989,0.08080164252256358,9.416216396908458,4.676359151621058e-21,2.1601590853795e-20
ENSG00000004799,13105.609164241854,-3.9591401387264256,0.23832606731840472,-16.612283260802503,5.67898836635839e-62,2.094504999261056e-60
ENSG00000004838,428.82592302397757,-0.0858128600439894,0.18960684589824808,-0.45258313136035494,0.6508489477583315,0.6826083613289047
ENSG00000004846,122.02253196400859,-3.9913547461171173,0.2663952804228186,-14.982828298542294,9.50830500626569e-51,2.099123911595775e-49
ENSG00000004848,44.47712149341612,1.593715923645415,0.357762470150877,4.454676095492373,8.401994351113617e-06,1.4792288143439745e-05
ENSG00000004864,1805.1661113231964,0.9746846717448,0.07624464328950648,12.78364786944902,2.0235139512417655e-37,2.2127302558052496e-36
ENSG00000004866,1392.8685162934526,0.1353363873953209,0.06366364228094712,2.125803402797511,0.03351963258326713,0.042769267122109315
ENSG00000004897,4229.343306944487,-0.05613515353449548,0.07710162878948164,-0.7280670255069055,0.46657255785205065,0.5040698092948633
ENSG00000004948,41.18328210217258,-2.640969597143361,0.195998022921164,-13.474470598132688,2.21065258140999e-41,3.0085147467092722e-40
ENSG00000004961,1384.0418838747953,0.6380581911166185,0.06784095827702628,9.40520604840411,5.192836065748558e-21,2.3892923620431173e-20
ENSG00000004975,1905.984671676906,0.21674817982549935,0.06659117817538378,3.254908319156649,0.0011342897612780652,0.001676553967760536
ENSG00000005001,657.0644728680675,1.5300677951618318,0.16658579943846133,9.184863297588917,4.12050349641233e-20,1.8082444233610458e-19
ENSG00000005007,8032.295886928258,0.4349296110237386,0.0616526293641152,7.054518444867635,1.7319947758020591e-12,4.82301866161172e-12
ENSG00000005020,2508.8804763736894,-0.9493737836362764,0.10958263895299544,-8.663541895933921,4.573283627553402e-18,1.771981569656466e-17
ENSG00000005022,13018.553875474086,1.0624615486116449,0.08096180680625853,13.122997009616073,2.4312634115310343e-39,2.9540087415346855e-38
ENSG00000005059,1244.8424333654766,0.849997163520332,0.0958119115461267,8.871518684930091,7.215503898461317e-19,2.9446247795139277e-18
ENSG00000005073,72.49695436034722,2.2649330023187115,0.25625811762260603,8.838482945755112,9.702704611528029e-19,3.927075184652871e-18
ENSG00000005075,1850.6181397940786,1.092870674935875,0.11056960686149295,9.88400615645563,4.884038992397941e-23,2.4959454801543896e-22
ENSG00000005100,1729.2268576898357,0.2861172971454386,0.07333610328855017,3.9014521404235767,9.56173676144287e-05,0.00015462675404498852
ENSG00000005102,821.2776649462116,-2.7971858152242843,0.21271877052428362,-13.149689650471924,1.7087434506908843e-39,2.1020916963466346e-38
ENSG00000005108,448.5671973204788,-1.4506116968620184,0.1574045226020794,-9.21581967837851,3.0890900375245547e-20,1.3645852731318602e-19
ENSG00000005156,2524.007392056078,0.7609574222587173,0.08681429839466581,8.765346680558709,1.8620277640050318e-18,7.400224688444227e-18
ENSG00000005175,1999.6551664339067,0.13376663588630913,0.060170599460863734,2.2231228720483975,0.026207515764181896,0.033808508953048454
ENSG00000005187,412.6663694684087,-0.5960528271605189,0.17482868934570864,-3.4093536329262064,0.0006511700982099491,0.0009829052039415434
ENSG00000005189,480.89323879107855,0.7122628229863577,0.09424493589327945,7.557571303278363,4.1066491525870775e-14,1.258649934506241e-13
ENSG00000005194,2404.4133989014845,0.7049977676338356,0.06041718115778062,11.668829199308728,1.8393715349580587e-31,1.449406166547861e-30
ENSG00000005206,1997.8584042013997,0.5347259671765354,0.09660804147540449,5.5350047367710244,3.1121994332948743e-08,6.510966346294569e-08
ENSG00000005238,1322.701079761669,0.3738237860421705,0.08179968945416531,4.569990284029557,4.877468266777281e-06,8.730976366117975e-06
ENSG00000005243,1232.8381669941575,-0.8946821248202019,0.15481590266003073,-5.779006610095389,7.514297461776152e-09,1.640128962737858e-08
ENSG00000005249,7477.283149258013,-2.530553036958833,0.19524124850124688,-12.961159879812344,2.0315228729497493e-38,2.3521638514729017e-37
ENSG00000005302,2087.9499794600074,0.6588007273845253,0.06004978909066507,10.970908263971538,5.27399244380899e-28,3.466375560871153e-27
ENSG00000005339,8058.071775234525,-0.2825645062971475,0.07308672683392566,-3.8661535211340965,0.00011056535389323185,0.00017763223236098825
ENSG00000005379,1373.9343317323612,-0.2576216580619313,0.15877304944725368,-1.6225780065244406,0.10467964519713209,0.12565186067153503
ENSG00000005436,1198.247459592991,-0.034288733006399036,0.06482379175859863,-0.5289529056567531,0.5968381197613444,0.6310231822581353
ENSG00000005448,699.940305829347,0.5159549806408346,0.10491123346513313,4.918014626263166,8.742638159910774e-07,1.6585024952031203e-06
ENSG00000005469,1684.2245021727392,-0.2874964800258889,0.14684073264637792,-1.9578796349255378,0.05024413808387539,0.0627054086651796
ENSG00000005471,106.70802830480466,-0.014363322664246343,0.1291251258824258,-0.1112356914743672,0.9114294495399173,0.9207855247148369
ENSG00000005483,5722.443438197254,-0.4559332588274286,0.07412204535608971,-6.151115456097841,7.693988152288063e-10,1.8003990046256347e-09
ENSG00000005486,5390.110119493827,0.653497318226791,0.08558805350436599,7.635380073148352,2.2515520777228268e-14,6.99946339174383e-14
ENSG00000005513,573.0692131795514,2.182504550830555,0.2533656388943291,8.614051062152155,7.052325861084513e-18,2.7028374928554888e-17
ENSG00000005700,4345.7962904305905,-0.3346241900092651,0.07467980854864614,-4.480785322197126,7.4368886747154245e-06,1.3151350607953823e-05
ENSG00000005801,1496.0235428231424,0.149437759740556,0.07337475666299825,2.036637210626896,0.041686410980973684,0.052608098733429635
ENSG00000005810,5470.0144227678265,-0.9183758978745682,0.11011503360186461,-8.340150003450727,7.419635358789928e-17,2.6737675489270773e-16
ENSG00000005812,3497.832420916305,-0.7997605948170025,0.08148228524854306,-9.815146842991894,9.689681155610895e-23,4.866702872113031e-22
ENSG00000005844,1493.4735000199764,1.3666662611384357,0.15969067260704156,8.558209686432072,1.146337255496541e-17,4.340020315960684e-17
ENSG00000005882,1638.7759299205147,-1.0694696240555615,0.12821593374119275,-8.341160048128762,7.356524706026361e-17,2.6525193883144414e-16
ENSG00000005884,5975.162481581049,-0.6435246238895964,0.1466922885799961,-4.386901520993459,1.1497681469822594e-05,2.002935958675356e-05
ENSG00000005889,3513.962238802408,-0.5178729457488872,0.08134289746940182,-6.366541663255748,1.9333780102300127e-10,4.690831116295706e-10
ENSG00000005893,16839.345216500125,0.4396640897269803,0.07690582954232186,5.716914989975237,1.0847534908765022e-08,2.338999714702458e-08
ENSG00000005961,58.694903137728005,0.9249238673265392,0.16805090887781496,5.5038313895643665,3.71624984730056e-08,7.725420332926424e-08
ENSG00000005981,20.80478897579613,-1.089041025400241,0.2286237828534619,-4.763463414907581,1.9029812586326587e-06,3.518624202034222e-06
ENSG00000006007,4624.772621749499,-0.004726830358740607,0.0722113214901974,-0.06545830018333439,0.9478091067274287,0.9531101095292384
ENSG00000006015,1047.5000667681818,0.9692592271587892,0.13738682062733398,7.054965117709033,1.7264402640955498e-12,4.808983539151301e-12
ENSG00000006016,663.5892599943408,2.279062649067117,0.2580331218702086,8.832442256050724,1.0241459702783668e-18,4.134392378720893e-18
ENSG00000006025,608.0037329849443,-0.3177876322144686,0.1024619943732291,-3.101517144560862,0.001925317230116394,0.002785200904065175
ENSG00000006042,2956.2154072257185,-0.4211179242249404,0.134988689527306,-3.1196533998484006,0.0018106395461271506,0.0026249921594845393
ENSG00000006047,536.7148936295553,1.0432796999171177,0.1878457004213702,5.55391844251352,2.7933585066313128e-08,5.863606950549946e-08
ENSG00000006062,1003.7517411226593,-0.10327499698438981,0.09803881529761212,-1.053409271326693,0.2921534568016372,0.32714398998346095
ENSG00000006071,461.02888749981116,-2.0118723551411546,0.2948435757915907,-6.823524473069207,8.883359899533247e-12,2.358511241819852e-11
ENSG00000006118,5108.1030509341,2.621946400169855,0.15549300245931688,16.8621504421452,8.542363508283976e-64,3.4425356733060786e-62
ENSG00000006125,19267.689929173106,-0.22321828808073851,0.07908261297835288,-2.8225962657789214,0.004763651831599058,0.0066469312438676795
ENSG00000006128,46.144509227827356,-3.3483914476361805,0.29573809253407063,-11.32215136354282,1.0193908275217102e-29,7.345506390685341e-29
ENSG00000006194,2336.094925252958,0.07331897968102474,0.060833547610111324,1.2052392563217564,0.22811095173594798,0.26043758007757306
ENSG00000006210,10570.882937934331,-1.4682815680155032,0.17336953161799074,-8.46908654774919,2.4732486444594004e-17,9.166952706193524e-17
ENSG00000006282,3110.3053571256582,-0.15310690404246965,0.1269350471369789,-1.2061830636675783,0.2277469127282027,0.26005370793262467
ENSG00000006283,108.70947856644341,-1.7295488025129315,0.22025868985327754,-7.852352175821294,4.0830601137330504e-15,1.3232086839981683e-14
ENSG00000006327,2632.680429705549,1.3392921143440852,0.15362737790556483,8.717795829122018,2.8366989124607326e-18,1.1124881074686083e-17
ENSG00000006377,56.269381574184386,4.180116092270849,0.3037303850045501,13.762587803680649,4.2793048897947765e-43,6.49502614726238e-42
ENSG00000006432,991.1906544914344,0.4854596464336424,0.12442836737251117,3.9015190561834103,9.559093487149007e-05,0.00015459737858173266
ENSG00000006451,4770.923966924418,0.48715633641526673,0.061912709897939074,7.868438277347685,3.59095644267091e-15,1.1667644573675647e-14
ENSG00000006453,1811.5641066240182,1.5162225637215563,0.10172626637846892,14.90492689548346,3.0614750284029555e-50,6.595221377431666e-49
ENSG00000006459,2749.2076676172946,-0.026601431885249695,0.10704417511341996,-0.2485089156608832,0.8037406727031997,0.8238308852095122
ENSG00000006468,1064.8569336032097,-1.090921375829091,0.14323114075569315,-7.616509720395626,2.606269710924351e-14,8.065977710124867e-14
ENSG00000006530,1725.457045849827,0.5024266670564556,0.060040676099735735,8.368104753215244,5.85523313597472e-17,2.123899212601189e-16
ENSG00000006534,904.0209541952104,0.7375117732352758,0.11405929820395946,6.466038147249216,1.0060569086720227e-10,2.4831386134184466e-10
ENSG00000006555,844.3911154470338,1.2180073508536378,0.19580090568215044,6.220642068075343,4.951245131300381e-10,1.172683124891524e-09
ENSG00000006576,1939.2906642695352,0.7952580609984499,0.07394827905553018,10.754247038004287,5.659432530750915e-27,3.513470414758013e-26
ENSG00000006607,2074.3509302810535,0.12275071584789841,0.07307795266266531,1.6797229721873468,0.09301122805992418,0.11246149068816827
ENSG00000006625,2393.241856514456,1.827846706447375,0.12371269869110338,14.774931965644866,2.1257174789682794e-49,4.3921316175942385e-48
ENSG00000006634,903.5443118238842,1.8314719908490293,0.09018112120352699,20.308818147377394,1.0745904698709788e-91,1.18898030746257e-89
ENSG00000006638,153.08264272782026,0.48138868966960163,0.1197747794015128,4.019115644169757,5.8416994666940804e-05,9.621592383309488e-05
ENSG00000006652,671.3443465002536,0.29381569789027595,0.10927476478099175,2.688779046828797,0.00717138694206057,0.009813946460011021
ENSG00000006695,973.1240680640342,0.14389083196246683,0.06332796323861069,2.272153162739607,0.023077261069589988,0.029941833523470938
ENSG00000006704,1984.9178083256274,1.1166397826655956,0.08124176848113067,13.74465134796946,5.483658373751404e-43,8.236058468335542e-42
ENSG00000006712,4637.221376789088,0.4776304751933897,0.08753349277642487,5.4565453753038,4.8548725522362865e-08,1.000785600862819e-07
ENSG00000006715,3732.699635561352,-0.20246721911219506,0.06532505626215651,-3.0993807077589377,0.0019392565440428586,0.0028040641909261844
ENSG00000006740,491.87293055473185,-0.04712483122673966,0.14489496453676015,-0.32523443017775816,0.7450036523969791,0.7698288735726742
ENSG00000006744,4130.619514886143,0.13577753635470594,0.05427756139545067,2.50154083683808,0.012365418075456705,0.01648751801147782
ENSG00000006747,667.6990993931774,-0.03150187280623383,0.2160933503515791,-0.14577900132040614,0.8840958533139115,0.8966107148886446
ENSG00000006756,5005.508982327601,-0.30503499539086604,0.09495333665372144,-3.212472632776207,0.0013159768557412144,0.0019324211736693078
ENSG00000006757,1564.4232911810093,-0.814580421111573,0.0938308502416465,-8.681370988472874,3.9102642628551055e-18,1.5210740888522493e-17
ENSG00000006831,8406.653264124208,-0.3037286273147416,0.09737205051413456,-3.1192588192507276,0.0018130662378942344,0.0026283065030145198
ENSG00000007038,243.64906231509107,0.890210423271529,0.3329016257184003,2.674094550756424,0.007493132209323362,0.010231786124005954
ENSG00000007047,2535.344299831096,0.6511522399521447,0.0808751705750052,8.051324471065609,8.19028158347533e-16,2.7820177171554076e-15
ENSG00000007062,6244.511906006729,0.7183248893690072,0.2630477511562563,2.7307775345408904,0.006318510721328652,0.008704769172483936
ENSG00000007080,2726.932751577866,1.146389876812983,0.12731937873232846,9.004048623447263,2.175437410443525e-19,9.170086595555337e-19
ENSG00000007129,89.8306430755025,0.6316064392392386,0.15959368821009728,3.9575903428446346,7.570965637809676e-05,0.00012355514615238535
ENSG00000007168,7876.226233429896,-0.3776754402305801,0.05610815302890336,-6.731204287477182,1.682645208212754e-11,4.3760476701488576e-11
ENSG00000007171,52.7739121549477,0.2649716269850674,0.1354127384660813,1.9567703156039378,0.05037447856934611,0.06285129610784032
ENSG00000007174,68.91656329290029,-3.1174115568297798,0.22352992731146726,-13.946282693887202,3.314352563012565e-44,5.324319465272505e-43
ENSG00000007202,9672.827076643096,-0.1451845160443077,0.0867207349976959,-1.6741615029919332,0.09409886311599905,0.11368835313084359
ENSG00000007216,608.1257880057206,-2.374066491061686,0.35139034054578805,-6.756208743172132,1.4164930142751149e-11,3.703957890355247e-11
ENSG00000007237,3535.3614509267036,-1.2604281776103117,0.1470834834632039,-8.569474613549215,1.0395823498212156e-17,3.950243925890451e-17
ENSG00000007255,1465.2467996095659,0.8472192500935326,0.12070707586286776,7.018803529430511,2.237761835087828e-12,6.177134419000191e-12
ENSG00000007264,322.2229201643436,1.3878700181523091,0.2019336547475489,6.872901002496985,6.2909226091662754e-12,1.6882026674626892e-11
ENSG00000007306,44.766099846259706,2.0219293803945564,0.35618284057999394,5.676661394193295,1.3734896608228695e-08,2.9425851475397384e-08
ENSG00000007312,240.13075369925681,1.0377913581681133,0.20734318937708704,5.0051866245807695,5.580793538936695e-07,1.071849408222856e-06
ENSG00000007314,550.13610442244,-3.7775768521627597,0.23390626533230677,-16.149960099598097,1.136351716187115e-58,3.6260479080175533e-57
ENSG00000007341,700.1103354782695,-0.07196506996694996,0.05725547408035206,-1.2569116075426172,0.2087856448781119,0.23989693828043593
ENSG00000007372,94.63229069652431,5.520622592389871,0.33955290478849076,16.25850497679793,1.9442436747423111e-59,6.49203794178687e-58
ENSG00000007376,1413.8842756540394,1.4269718332098615,0.09397094670374945,15.185244836454599,4.429063934231109e-52,1.039135087906995e-50
ENSG00000007384,2680.7767871153155,0.41098978665010827,0.08201664630342795,5.011053306539926,5.413291544573858e-07,1.0404269564393727e-06
ENSG00000007392,2206.233565618049,0.24080482040715354,0.08645439406379431,2.785339288011952,0.005347173950179833,0.007420838466952552
ENSG00000007402,583.2803487764972,-0.9847966237640806,0.1619927109324639,-6.07926503665125,1.2073465638879292e-09,2.79235292494006e-09
ENSG00000007516,782.5986231025851,-0.7827779329438062,0.20080496078098223,-3.898200173438849,9.691029404428572e-05,0.0001566227820513482
ENSG00000007520,1586.9314635157164,0.651273616185317,0.09532794376450482,6.831927664297502,8.37810963243556e-12,2.228481821008713e-11
ENSG00000007541,2669.2404529444984,0.6992652631672227,0.10037698859562254,6.9663901353354385,3.251766127454554e-12,8.877905506975136e-12
ENSG00000007545,1272.613998614606,0.15795039952064555,0.07644071045483943,2.066312552314142,0.038798976950022254,0.04916324930463279
ENSG00000007866,2622.2920076238306,0.42758925401943876,0.07639023521672272,5.597433399783988,2.1754838179811327e-08,4.602259521713904e-08
ENSG00000007908,983.2517984254977,-1.301409977868867,0.24814323836914653,-5.2445917383122245,1.5662875898572812e-07,3.1270565495132717e-07
ENSG00000007923,1752.9629374561714,0.339002642355101,0.0702294553024142,4.82707207247053,1.3855498920788616e-06,2.584121028524101e-06
ENSG00000007933,453.4520383754682,1.3376425048261371,0.23801210233742193,5.620060877954035,1.9089018290153405e-08,4.054356576642191e-08
ENSG00000007944,3009.2847972029344,-0.6665721821820223,0.09808279872145251,-6.796015110407231,1.0755250271026842e-11,2.8365645249355558e-11
ENSG00000007952,59.8475911995663,0.8138593681228669,0.11680025389603747,6.9679588954256335,3.215721427621104e-12,8.788479242193367e-12
ENSG00000007968,679.0794691357796,3.5582615681114027,0.16721645193453574,21.279374887731983,1.7627683351129735e-100,2.2890281318248257e-98
ENSG00000008018,8672.0688934646,0.5495094443749964,0.07620109691277795,7.2113062231109515,5.541766953630519e-13,1.5886172047514498e-12
ENSG00000008056,82.23728534146572,1.1740768870265839,0.19865345017395256,5.910176168591553,3.417420505055739e-09,7.648395694079864e-09
ENSG00000008083,2584.307227470774,0.9194047672965071,0.08537546448052495,10.7689577197701,4.824315246731996e-27,3.01000569898704e-26
ENSG00000008086,1430.1602839095333,-0.0576564626083045,0.1050876387484839,-0.5486512333415267,0.5832448189861976,0.6181542181161315
ENSG00000008128,54.19136675518408,0.50880954366431,0.12283191655020366,4.142323574804356,3.438048200743093e-05,5.7616116961547854e-05
ENSG00000008130,3598.663950885748,0.07268833465597187,0.07255674770789014,1.0018135728548845,0.31643364064011337,0.35241171211015365
ENSG00000008196,3455.3830630118023,0.5118112112344879,0.33592294235811115,1.5235970715238343,0.12760939517522382,0.15122429053688513
ENSG00000008226,91.05251290733756,-0.776979464502042,0.1653092271012656,-4.700157868538564,2.599604463808129e-06,4.75915448098181e-06
ENSG00000008256,2868.4245758922093,-0.4092431077124708,0.09465807985889627,-4.323382729953071,1.536548301846046e-05,2.6461518416116428e-05
ENSG00000008277,560.1383883963645,-1.2743505323797493,0.13877691915816123,-9.182726782739698,4.20310737328627e-20,1.8436290118010783e-19
ENSG00000008282,8663.385489345177,-0.1581556944748473,0.07073062046135685,-2.236028659769138,0.025349893880001556,0.032747334415347086
ENSG00000008283,9803.029168654968,1.1393754244452114,0.11922014678538409,9.556903385602057,1.2133274656409012e-21,5.761302762828648e-21
ENSG00000008294,6657.595250077044,-0.08033626354523826,0.10925757121324722,-0.7352924163803642,0.46216142577963437,0.49976616358162057
ENSG00000008300,613.48142928499,2.2161613993688296,0.18462921903910653,12.003308094475672,3.413737412746383e-33,2.967618590466974e-32
ENSG00000008311,1044.388939005137,-1.9338642461588604,0.12237245487585431,-15.803100854034081,2.961821627841528e-56,8.46836431483314e-55
ENSG00000008323,1234.84402866384,0.06787476987773375,0.15565062366280455,0.43607130045797315,0.6627849990549265,0.6936484411108786
ENSG00000008324,941.728056635858,0.6754536726208183,0.07829969072470774,8.626517759765257,6.324818409266304e-18,2.4319921742724782e-17
ENSG00000008382,527.0585935690111,0.7145733436491714,0.10745417571329438,6.65002861829932,2.930360361018911e-11,7.498947364266131e-11
ENSG00000008394,14609.67553862586,-0.6195943208147509,0.18024289489565748,-3.4375519832470167,0.0005869980348831871,0.0008898480951990852
ENSG00000008405,1555.541572030945,-0.0652638734931304,0.06928949430487837,-0.9419014260078884,0.34624310998267516,0.38296462283012206
ENSG00000008441,11550.511214543845,-0.2869154919209777,0.13014143399183167,-2.2046436950970274,0.027479107035478824,0.03537568485070007
ENSG00000008513,6076.435627400662,0.5404361045309571,0.11647119153470949,4.640083933286647,3.4826769760139303e-06,6.316447795779291e-06
ENSG00000008516,252.62077934560574,1.4376522660151514,0.1917509426015731,7.497497777637298,6.504757744298343e-14,1.9719919756912242e-13
ENSG00000008517,2759.3174230994446,1.7111818491226716,0.16849680136672437,10.155574677043125,3.1296091502614164e-24,1.686471512989574e-23
ENSG00000008710,3004.4765425472715,-0.6523028564811262,0.11310108802252816,-5.767432196153555,8.0488450559054e-09,1.753324250936336e-08
ENSG00000008735,1310.2559994278824,2.258350155190702,0.2138869424647738,10.558616291233589,4.634427814979601e-26,2.7528324559181566e-25
ENSG00000008838,5944.124216068684,0.7792394029103475,0.11512182279178042,6.768824398478725,1.2983300614676579e-11,3.40306613672326e-11
ENSG00000008853,944.512337947032,-0.37772559875543643,0.08948670599416322,-4.221024727182087,2.431942550432724e-05,4.1213425548795997e-05
ENSG00000008869,3129.2934436029645,-0.38537147078518824,0.06763878124729977,-5.697492824067891,1.2158209750803424e-08,2.613176599198543e-08
ENSG00000008952,10766.385489993698,-0.36669182274786105,0.06831707050091208,-5.3674992217789175,7.983585268584516e-08,1.623369518674009e-07
ENSG00000008988,54509.04178581574,0.2598519113957208,0.1110481093831652,2.339994015558757,0.019284048888438203,0.025237432122403834
